variable,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99,sample_100
variable_24,0.643532,1.177387,-1.263044,1.179622,-0.215175,0.084634,0.204327,0.403541,-0.776428,-1.079154,-0.190894,-1.616365,0.159118,0.660652,0.280761,-0.279316,-0.337218,1.872962,0.492239,0.629298,-0.672682,1.294422,0.724742,-1.072119,0.224694,0.101450,-0.320818,-1.443817,0.315209,2.062153,-0.320869,1.011832,-0.300529,-0.455826,0.622495,-0.758918,-2.835723,2.199069,-0.493973,-0.634555,-1.000638,-0.246210,1.485827,-0.893897,-1.227828,-0.160598,0.379786,-1.041645,-0.910554,0.300452,-0.442679,-0.967807,-2.119896,0.423088,-0.278066,0.674974,0.052778,0.764796,0.190136,1.437855,-0.335626,0.666629,0.062722,-0.252005,0.683876,-0.709251,0.686324,0.476650,1.491899,0.249336,-0.429597,-1.184744,-0.745544,-0.444251,-1.017588,-0.299722,0.108959,-0.399331,1.609987,0.126575,-0.712616,-0.515067,0.785373,-0.761210,1.190486,0.507338,-0.441780,1.971157,0.083680,-1.094261,1.110669,-0.491050,-0.768580,-0.554358,-0.335409,0.146920,0.311481,1.505903,-1.019278,1.250684
variable_25,-1.562053,-0.813777,0.392472,0.235757,0.206726,-0.324358,1.359344,-0.815654,-1.186208,0.152675,0.999888,1.375664,-0.088931,-1.163961,0.083473,-1.554878,-0.346519,-2.288263,-0.374262,-1.009181,-2.066120,-0.659227,-0.595283,2.368244,0.388579,0.401888,-0.226994,-0.797272,-1.059620,-0.075854,-0.070048,0.332425,0.119186,-0.727443,0.925323,1.318998,0.532097,0.096823,-0.052606,-0.138262,0.542153,1.452187,-1.332944,1.291980,0.065951,1.370064,-0.396288,-0.596152,-1.738717,-0.303917,-1.265560,1.661574,-1.380864,-0.665670,0.158732,0.547657,1.433021,-0.588223,-0.581734,-0.065659,-0.359196,0.115467,-1.143991,-1.056739,0.843121,0.860600,2.253288,0.573596,-1.081270,0.874191,-0.527208,-1.355163,-1.104125,1.647811,0.614710,-0.009366,-0.392765,-0.056910,-2.039091,0.960602,1.098064,0.677861,0.856796,-0.032875,0.263772,-1.425192,-1.345448,-0.247616,-0.614544,-1.145296,0.261504,0.136103,1.782804,0.342873,1.189390,-1.560224,0.573670,-0.670321,-0.814123,-1.616489
variable_26,1.257271,0.830516,0.576073,1.483440,0.656621,-0.876393,0.656082,-1.048186,-0.690024,1.417077,-0.734900,0.071436,-0.156575,0.897935,-0.170167,1.195811,1.583175,-0.246215,1.293248,0.932500,-0.535900,0.038461,1.388653,0.159160,1.717979,-1.123382,1.015495,-1.028251,0.437253,1.696115,0.850073,0.541999,-0.748858,-0.204741,0.200529,1.838846,-0.803329,-0.656695,0.973549,-1.856154,1.367369,1.225519,0.586556,-1.579248,-1.399049,-1.262108,1.125857,-0.055822,-0.897050,-0.222159,0.437661,0.529656,1.367567,-0.767834,0.629911,1.577259,-0.421087,-0.344739,0.594207,0.671246,0.686600,0.209872,-0.622703,0.450883,1.091917,1.648696,0.115731,-0.547667,-0.134922,-0.183107,1.730764,-0.473743,-0.872532,1.238422,0.681172,1.818815,-0.315340,-1.503447,0.367375,0.696969,-1.038328,0.032172,0.499929,-1.019655,-0.274287,-1.049834,-0.274497,-0.044245,0.697453,-0.550483,-0.381660,1.137702,0.925529,1.303226,0.054424,-1.587653,1.279366,1.645894,1.310075,0.015238
variable_27,-0.039447,0.528735,-0.786897,1.202750,-1.196616,0.197138,1.016666,-2.098789,-0.079282,0.703802,-1.254347,1.034710,0.456646,-0.269946,1.174216,0.240654,-0.156082,-0.502813,-0.860548,-1.293799,1.450273,0.582511,-0.414511,-1.233038,-0.925227,-0.302191,-0.709112,-1.158361,1.430073,0.138198,0.525228,0.687568,-1.308003,-0.598218,0.351777,0.588604,0.789206,-0.733598,-0.032389,-1.728129,-1.854039,-0.373056,1.412952,0.388615,0.109753,-0.930687,-0.421640,0.598423,1.716053,-0.468514,0.694312,-1.000414,-2.309932,2.254043,0.206299,0.266384,-1.485752,-0.919821,-0.775689,2.953220,-0.680356,-0.659787,0.208588,0.146547,1.570396,0.225562,-0.003369,-2.067420,-0.812083,0.189939,-0.617093,0.447442,-1.081668,1.672409,-0.102010,-0.539090,-0.116135,0.662075,0.202532,-0.134047,-1.001271,-1.235132,0.167524,0.491298,-0.179233,-1.742830,0.202212,1.037506,-1.103255,-1.139361,-1.019502,0.540971,-0.419022,-0.000819,2.187561,0.445246,0.503933,0.491983,-0.609592,0.354277
variable_28,-0.099474,-1.196542,0.037676,0.821888,-0.632377,-2.091844,-0.604904,0.661073,0.915614,-1.560244,-1.119165,0.189398,1.790886,-0.640089,-1.083233,1.913828,2.142101,-1.305625,-0.133732,-0.187441,0.608886,0.054497,-0.996401,0.996088,-0.725506,2.581378,1.185519,-1.052014,-1.937711,1.553853,0.509573,-1.470719,0.626084,0.223821,-0.257289,-0.908272,-0.696533,-0.542015,0.778671,1.010373,-0.098254,1.387736,0.386641,-1.619441,0.172433,-0.449234,-1.233068,2.143619,-0.622036,0.690963,0.544834,-0.023775,0.725974,0.276353,-0.113374,-0.472489,1.150269,1.291730,-1.465369,0.636643,-0.432789,-0.477466,-1.129268,-1.573766,-1.774224,-0.029145,-0.792236,-0.305152,0.449237,1.814791,0.407012,-2.961233,-0.408576,-0.605774,0.513514,-0.269100,0.109846,-0.374544,-0.308422,0.684356,-0.102933,0.557480,0.072505,1.686124,-0.786771,-0.453726,0.055937,1.026682,0.493699,-1.293191,-0.538908,-0.035885,-2.072205,-0.658830,-0.079358,0.900693,0.052613,-0.910100,1.118617,-0.120857
variable_29,1.487867,0.931585,2.394630,-0.061139,-1.220502,-0.483060,0.207632,0.973424,0.211105,-0.630065,0.226990,0.133797,-0.217808,0.229674,2.022030,0.540561,-0.770832,1.446496,0.914131,0.592738,0.087539,-1.121734,0.053351,-2.613247,0.699947,-0.144545,-0.213936,-0.447348,-0.540070,-0.945021,-0.463404,-0.727845,1.760049,-1.217031,-0.911821,-1.333285,0.058442,-1.219458,0.574530,0.081570,0.650654,1.176860,-0.679494,-0.487666,-1.693766,1.775295,0.866785,-0.780567,0.776998,-0.010451,1.841373,-1.740352,-0.305350,0.477861,-0.276222,0.120100,0.033157,-1.053609,1.514890,-2.387289,-0.101267,-0.322508,0.538385,0.101495,0.017866,-0.431962,-1.071943,-0.628926,-0.583310,-0.738648,1.902845,0.410847,-0.667120,3.309712,0.795986,0.688067,2.159498,1.174708,-0.056678,-0.081928,-1.275306,0.307099,-0.235548,-0.345701,0.979762,-1.064314,0.983836,0.537619,-2.345256,1.842793,-0.790875,0.547677,0.245787,0.211176,0.054569,-0.647579,0.358016,-1.433630,0.545354,-0.206250
variable_30,-1.351523,-0.412640,-0.339537,0.565706,-0.027491,-1.245553,-0.216046,-1.487735,0.130038,-0.141262,0.747198,-1.605871,1.913700,0.768903,-1.554022,-0.611428,-0.571968,-0.506273,-0.567946,-0.028665,-1.299053,-1.466749,-0.530450,0.366874,-0.462439,0.310307,2.108447,-0.823395,1.249663,0.242994,1.086627,-0.523630,-0.165715,0.152512,-0.880017,2.106488,-0.156958,-0.865137,0.769665,1.452764,1.167659,-0.194458,0.102190,-1.262101,-2.241286,0.019134,-1.550651,-0.804956,0.607572,0.643333,-1.210073,0.498818,-0.007323,1.194489,-0.459103,-0.367686,-0.068255,-1.223805,0.132529,1.103393,-0.049599,-2.711662,-0.389227,0.192082,0.194878,0.515078,1.230720,1.101571,-1.495248,-0.921666,-0.314850,-1.375194,-0.210965,0.851394,0.647163,-0.888900,-1.403508,-0.312172,0.013701,2.083190,0.340793,0.901156,0.062807,1.590542,-0.123597,1.830443,0.652355,1.134418,-2.985519,1.577986,1.476673,-1.146006,1.227201,0.462797,0.702205,-0.999273,0.514407,0.435220,-1.017854,-1.756121
variable_31,-1.135025,-0.538466,0.519811,-0.514554,-0.887215,-1.155618,-2.354532,0.940192,-1.754344,1.631254,-0.336372,1.913381,1.711817,-0.174136,0.766344,-0.011553,0.016317,-0.344298,-1.955818,0.303379,-0.704659,-0.761463,0.049744,1.900423,-1.231290,0.766346,-0.323548,0.415323,1.480957,-0.190043,-0.465848,-1.737259,0.025666,-0.841894,0.344575,-2.239103,0.602305,2.070699,-0.684377,-1.067839,-2.583669,0.196711,-0.771729,0.644270,-0.211822,1.517246,-0.433593,1.159972,0.445967,-0.444444,0.466996,1.835449,0.440898,1.216914,-0.210570,0.452394,1.012025,1.022166,2.044185,-1.557027,0.497599,-0.452329,-1.323101,0.464297,0.076136,-1.647521,0.060363,-1.509420,0.842107,-1.842997,0.717431,-0.918797,1.253973,-0.123561,0.136371,-1.381459,-0.869716,0.146487,-1.157649,-0.927348,-0.562490,1.006763,1.615007,0.368915,-1.379623,0.014596,-0.617298,0.308101,0.727315,0.769402,1.164185,1.471217,-0.773528,-1.952227,-0.061112,-0.926954,-0.638651,-0.454355,2.954292,-1.980448
variable_32,1.340712,-2.228622,1.601478,2.161276,1.206024,-0.253697,0.163175,0.955085,-2.246593,-0.484203,0.887051,0.606246,-0.267475,0.283059,0.794902,0.670176,-0.617950,1.348691,0.470777,0.898591,-0.510931,-1.481780,1.241363,-1.342735,0.076348,0.135232,-0.059163,-2.163850,0.528586,-1.096857,1.258611,0.390652,-1.264249,1.728357,1.917488,-1.666191,-1.356945,1.148522,-0.795166,-2.813786,1.376371,-0.311920,1.114996,-0.252801,0.604451,0.725881,0.124114,0.124276,-0.906371,-1.072873,0.593242,0.348697,-1.127912,-1.050128,-0.253713,1.229919,-1.047255,-0.834887,-0.851722,-1.382928,0.646446,2.372013,0.477793,0.202083,0.167434,-0.649145,1.217576,1.128309,0.404217,-0.773413,-0.382739,2.559793,-0.711308,-0.353803,0.476200,0.366553,-0.335176,-0.731892,1.990358,-0.301562,0.615506,1.657366,1.737981,1.508918,-0.656387,-0.866083,-0.413104,-0.929071,2.088585,1.157794,2.106769,-0.824041,0.264136,1.049160,-0.116809,-0.400556,0.773448,0.078860,0.617257,-0.811975
variable_33,-2.196310,-0.005753,-0.802115,-0.424113,-1.287743,-1.031645,-1.278495,-0.928318,0.541766,-1.062500,1.118846,-1.074146,-0.668135,-0.478762,-0.667744,-0.728294,-1.121822,-0.207020,-0.145658,1.717128,1.452673,0.184869,0.392201,1.083948,1.456874,0.450895,0.645735,-0.624952,-1.769991,-0.056272,0.334194,-0.743791,0.106280,-1.217622,0.922908,0.933479,-0.317073,0.839842,0.098121,1.289826,0.108772,0.294975,0.224445,-0.046384,-1.277959,-1.019957,-1.569482,0.826283,-1.123235,-0.771100,-1.625507,-1.252385,1.452209,-0.613892,-1.469380,0.430686,-1.712603,-0.709271,-0.308299,-0.455427,0.520128,-0.668033,-1.214809,0.735378,-1.863981,1.097734,-0.546255,1.133479,-0.705705,0.837661,0.630859,0.649086,0.747768,-0.107301,0.156699,-1.641491,-1.077927,0.749702,0.529828,-1.562316,0.520277,0.778410,0.310286,-0.364812,0.230816,-0.320032,1.327614,1.466414,1.042528,0.566410,1.096478,-0.124671,-0.430618,1.310527,0.079851,0.733923,-0.501219,-0.344332,2.373633,-0.884469
variable_34,1.084144,-0.076803,-0.155337,-0.349205,-1.119417,-0.691079,-0.397658,0.192670,-0.539439,0.297970,-0.152705,-0.433127,-0.420745,0.884541,0.428159,1.235596,1.301928,-0.828806,-0.130185,1.172306,0.499912,1.002012,0.539518,-1.871592,1.100627,-0.630482,0.453081,-0.509746,-0.337410,0.313033,1.169873,0.334192,-0.594441,0.705124,0.354846,-0.153184,0.577982,-1.492477,0.268311,-1.407162,-0.403597,-1.169914,0.461531,0.704916,1.229662,1.255131,-0.083817,-1.471526,0.596743,-2.766933,-0.700096,-1.369511,-0.340370,-0.202476,0.717440,0.422445,-0.838249,-0.040551,2.950491,-1.189647,1.155963,0.492349,-0.098043,-0.292496,-1.667202,-1.578830,-0.943869,-1.023243,1.037547,0.141889,1.167881,0.529509,1.771578,-1.541141,-0.129093,-0.319216,-1.661162,0.395609,1.074911,-0.376358,-0.214614,-0.638069,-0.498555,-0.643791,-0.139525,2.710161,0.944959,-0.434783,1.186756,0.922372,-0.654093,0.069771,0.090428,-1.204724,1.323253,0.154177,-2.456560,-1.677312,-0.326898,-0.377403
variable_35,-0.543396,1.450817,-0.709721,-0.942970,-0.626629,-0.078589,0.308123,-0.156859,-1.542920,-0.808360,0.677906,-0.583172,0.064853,0.207800,1.524913,-0.363332,0.045018,2.410729,-0.624304,-0.682926,-0.417814,0.240627,0.400496,0.230652,0.947484,0.267744,-0.573687,1.168903,1.886333,1.153952,0.748301,-1.339332,1.162604,-0.443581,-0.815733,0.197681,0.634211,-0.941553,0.228647,-1.099169,-1.504789,-1.792779,0.852222,-1.353689,-1.038260,1.719824,-0.169267,-1.489950,-0.102848,0.718898,-0.522133,-1.243785,-0.622567,-0.492174,-0.563460,0.917136,0.393718,-1.184899,0.254496,0.949285,-2.087238,0.671892,-0.195340,1.224535,-0.618087,0.847200,-1.305239,-0.668636,-2.171208,-0.663652,-1.017873,-2.079913,-1.202623,0.308009,-0.027082,1.248248,1.802220,-1.217897,0.497610,1.035391,1.386331,-0.784977,0.407304,-1.874750,2.347302,0.278989,0.563096,0.118106,1.934587,-1.406640,-0.523040,0.196748,0.633649,1.048133,-1.793973,-0.826015,0.865482,-0.075311,-0.262838,0.471036
variable_36,0.767964,-1.828420,-2.062716,0.711212,1.485560,0.486149,0.014232,0.999187,-0.165294,-1.204556,-0.589026,0.005393,-1.645509,0.249961,-0.751369,0.821290,-1.393284,-0.089244,0.208333,1.021319,-2.033382,-0.292063,0.948034,0.504122,0.355625,2.588905,0.280291,2.060994,-0.498798,-0.653244,-0.711305,-0.523647,-0.395586,0.283608,0.791220,-0.569389,0.043887,0.262429,0.075421,0.376585,0.676112,0.140795,1.190222,-0.469709,1.135273,0.411863,-0.110813,0.635587,0.332813,-1.069779,-1.075127,0.129021,-0.804362,-1.836567,0.087591,0.940200,-1.280217,-1.933890,2.105911,-1.194767,0.481822,0.398231,0.151346,-1.482750,1.290763,-0.738104,1.414045,0.093281,-0.139394,-2.455867,-0.199651,-0.906034,-1.817171,-0.216895,0.887327,0.153128,0.814553,1.180297,-0.803681,-0.649954,-0.938844,0.659519,1.744646,0.292268,0.667789,0.886245,0.345849,0.253042,0.113519,-0.492411,0.520306,-0.088505,-0.520478,0.506398,1.362898,-1.778215,1.403140,-0.524551,0.897046,2.771311
variable_37,-0.518187,1.192609,-0.425956,-0.255312,-0.687645,0.467395,-0.216071,2.071133,-0.670890,0.555697,-0.497638,0.735589,1.477316,-0.993481,-1.638995,-0.478385,-0.112240,-0.981146,-0.918386,-0.308680,0.537781,-0.189441,-1.356137,-1.580131,-0.374100,-0.466418,-0.246086,-1.047964,1.441851,-0.980736,-0.902001,0.982137,-1.332809,-0.461663,-0.582314,-0.123643,0.722010,-1.056966,-0.086209,1.203324,1.174196,1.044994,-1.612567,-0.920551,0.196132,-0.849444,-1.327007,0.467757,0.212873,1.310545,0.395603,-0.170995,0.429353,-1.221645,-0.040888,-0.818513,1.851931,-1.267202,-1.019897,-1.945598,1.344001,-0.421363,0.535451,0.913777,-0.253854,0.031435,-1.468422,-2.219657,-0.054578,-0.149513,-0.693923,-0.413102,1.579509,-1.689147,-0.652482,-0.648379,1.610681,0.245271,1.639565,-0.808154,-0.982899,0.391681,0.106907,-1.519915,0.059913,1.067946,0.586243,0.543476,-0.143398,-0.771496,-0.177876,0.740133,-1.441287,-1.337500,1.358981,-0.675201,-0.932110,0.209750,-0.114953,0.937945
variable_38,-1.431676,-4.021664,-2.192960,-1.962519,-3.656769,-1.037921,-2.451754,-0.914641,-4.808921,-2.122352,-2.750348,-2.846625,-2.465616,-3.850251,-1.289583,-3.388759,-2.457000,-2.270849,-3.428001,-1.822565,-2.506711,-1.679612,-3.068432,-1.940581,-2.556782,-0.069781,-4.293433,-4.679394,-1.817759,-2.207007,-2.406594,-5.021097,-3.176371,-2.280525,-3.386391,-2.637307,-3.197976,0.195833,-2.790743,-3.375842,-3.476400,-0.605232,-2.517072,-2.583633,-2.740959,-1.973077,-0.811139,-1.058935,-3.282032,-0.293339,4.188791,3.598031,1.409664,2.082987,2.194630,2.597269,2.614760,2.355065,3.546833,2.081698,1.574250,3.172345,3.438381,2.144710,3.642561,3.206825,2.218756,2.578672,2.491900,3.711412,3.435835,3.246293,1.173674,3.761694,2.684379,2.736601,3.094890,1.548121,1.234451,5.196077,2.138039,3.946351,2.793454,3.016135,1.593443,2.416896,2.985631,3.619846,3.177126,2.889926,2.618921,2.175446,2.959396,2.169566,2.126595,4.630473,3.479115,2.155225,2.074224,3.678457
variable_39,-0.564352,0.723526,-0.911264,0.835535,2.026681,-0.768008,0.565734,-0.421492,0.890688,-0.015945,-0.204002,0.040342,0.324495,-0.246762,-0.323554,0.662903,-0.779245,0.213682,-0.193538,-0.161014,-0.078550,-1.185066,0.222632,1.521377,-0.667708,0.356103,-0.469435,0.192573,1.267914,0.835916,1.343500,0.544005,-1.436412,-1.032162,0.825849,-1.196804,0.666276,0.907204,-2.757573,0.334577,-1.016699,0.095807,0.133358,1.874535,-1.208486,0.017908,-0.211095,-0.351785,-1.933949,-0.753285,-0.352176,-0.775152,0.550150,-0.773732,-0.907552,2.814290,-0.527189,2.206676,-0.175275,0.041719,-1.795081,-0.301970,-0.430852,0.605090,0.763772,-0.698840,-0.840290,1.022887,-0.512514,0.255871,0.063443,-0.915738,1.274364,1.061782,-0.403948,0.478762,0.591269,-0.019974,0.132620,-1.108583,-0.856809,0.135852,0.900800,-0.449073,-0.125248,-0.700762,-0.091297,-1.887876,1.143656,-1.544640,0.759417,2.029821,0.274555,-0.478406,-0.355159,-1.184456,1.623424,0.250878,0.540549,1.092865
variable_40,2.515989,0.358770,-0.226712,0.656297,-0.357563,0.601411,-0.205735,-1.881879,-0.489816,0.580011,-1.151785,0.521948,-0.256672,0.828544,0.182349,-0.398123,-0.675480,-1.581833,0.008427,2.791088,-1.190885,-0.292177,-0.639770,-0.966979,0.766664,0.366022,-0.907938,1.067479,0.156916,1.569003,0.941869,-0.098620,1.061370,-0.857804,0.285951,0.630095,0.064247,0.361894,-0.074560,1.501678,-1.207697,1.080602,0.664169,0.706108,0.253739,0.243381,0.910094,-0.156270,1.315586,-0.780519,0.996048,-0.000325,-0.212041,2.101694,0.895471,1.306101,2.518831,-0.826071,-0.446643,0.896900,2.175575,0.666598,-1.085905,0.712707,0.588219,-0.196168,1.825663,0.965503,-0.025666,-1.001777,-0.740074,0.776661,2.045716,0.043900,0.578525,-0.824085,-0.696089,1.525227,-0.810735,-1.008723,-0.759642,1.272790,0.820487,1.050473,0.347395,1.364633,0.103207,1.598187,0.118873,1.859709,-0.561039,-1.031836,0.375693,1.555167,-0.267651,1.037405,-0.842786,-1.010898,-0.005653,-0.082086
variable_41,-0.750419,-0.389612,-0.438257,0.896979,0.207292,-0.879633,-0.012190,-0.091301,0.377642,-1.997274,-0.996651,-1.557285,-0.755833,-0.273805,0.329937,-0.379853,-0.136488,-0.103129,0.058083,2.601937,0.029628,-0.334999,1.347824,-0.608176,-0.104420,0.156025,1.948627,0.348162,-2.573808,-1.189576,1.851127,-0.432297,0.923444,-0.394167,-1.804647,0.260741,0.115357,-0.710460,-1.287405,-0.500656,-0.425187,0.329237,-0.933718,-0.182691,-0.571831,-0.342043,-0.533955,1.194861,0.493136,-0.941532,0.878231,-0.851286,0.751278,-0.080624,0.836770,0.755790,-0.874866,-0.818166,-2.808633,-1.563560,-0.537409,0.193357,0.897010,-0.559735,-0.082072,-0.777086,0.397695,0.283559,-0.974441,-0.008717,0.783835,-0.558441,-0.085910,1.436666,1.972890,-1.003504,0.617114,0.801888,0.599041,-0.003537,0.521074,0.295532,0.266240,-0.235449,-0.613199,-1.353139,1.895427,-0.838759,0.728392,0.624461,0.263268,0.092737,1.537428,1.519348,0.337584,1.877152,-0.073212,0.973371,0.114381,0.816846
variable_42,-0.979318,1.333014,0.045457,-0.333545,-0.820802,-2.045505,1.169715,0.466101,-0.031231,0.394983,-0.651666,0.108573,0.170432,-1.851502,0.591092,0.194723,0.368644,0.053549,-0.113427,0.068750,1.049343,-1.787207,0.293475,-0.984417,-0.447194,1.161710,0.105701,-0.769834,-0.119937,-0.574793,0.255247,0.012350,0.646273,0.416925,-1.775869,-0.280946,-1.006539,-1.607347,2.021076,-0.663689,-0.559196,0.963368,-0.804394,0.164008,-1.486521,-1.249193,1.424585,-0.392901,-1.070776,-0.412004,1.385906,0.772158,-1.440552,0.237011,0.685441,1.391544,0.382098,0.621598,-1.005606,-0.135593,0.014209,1.285629,0.652141,-1.653559,-1.374024,1.559226,0.901661,-0.267118,-0.713190,0.261796,-0.162216,0.067016,0.693892,-0.155162,-0.629311,-2.367944,1.089609,-0.510556,-1.934289,1.500968,-1.057476,-1.114120,0.031092,2.596270,0.691674,0.255315,-0.374965,-1.139857,0.565716,0.088804,-0.617107,0.344608,0.146992,0.072620,2.009384,0.185353,-0.104608,-0.234653,-0.668347,0.803332
variable_43,-1.117548,-2.292161,-0.049687,0.991148,-1.893527,2.219566,-0.494685,-0.850549,0.985261,0.016770,1.187274,-1.576606,0.722591,0.282223,-0.143156,-0.676354,-0.627447,-0.666315,-0.080851,0.796557,0.451455,-0.343321,0.441085,0.409963,1.685206,0.217672,-0.545001,-0.129015,-0.784567,-0.874020,0.674837,0.703474,-0.768168,0.287768,-0.969054,1.403914,-1.378561,-0.215174,-0.579443,-0.765764,-0.737839,-0.180704,0.857804,-0.763760,-0.715442,-0.310445,0.883576,0.381054,-0.113862,-0.236804,0.405321,0.547873,-2.967238,-0.600591,-2.502003,-0.823072,-0.591135,1.410987,1.075681,-1.244950,0.159823,0.690011,0.489266,-1.200190,-2.300757,0.570440,0.184604,-0.601608,1.559367,-0.779513,0.023985,1.169111,0.026953,-0.258898,1.793092,-1.393755,-1.256820,0.447605,-0.334954,-2.521627,1.195740,-0.162654,-0.602971,1.094399,-0.538324,-1.150239,0.565341,0.742118,-1.478904,1.074432,0.882109,-1.562358,0.143340,-1.869337,-0.310084,-0.453965,-0.213137,-1.004659,0.764450,0.672123
variable_44,0.305077,0.775059,1.910588,-0.306469,0.247133,-0.104761,0.952795,-1.669009,-1.219268,-1.412084,-1.179978,-0.805213,-1.889954,0.576419,0.141917,-0.889725,-0.699014,-0.160946,-1.072756,1.321016,-1.020479,-1.932115,1.226476,0.106567,-0.709218,-0.402136,0.232090,1.529200,0.294733,0.121563,-0.018135,-0.399513,-1.132211,1.129912,0.671569,-1.480382,-1.054379,0.452024,-1.961154,1.134385,-1.365153,-0.879205,0.872409,-2.757271,0.949317,-1.132035,0.051808,0.123885,0.146982,-0.358200,0.059001,-1.873020,0.396362,0.451221,-0.859094,0.489482,2.625931,0.404007,-0.162667,-0.067144,-0.797757,-1.123114,-0.607497,2.673616,1.787010,-0.314147,-0.089317,0.813024,0.138632,0.480548,0.387617,1.175772,-0.077753,0.008640,-0.581248,0.075527,0.334566,0.519516,0.078877,-1.023230,0.226798,-0.124700,-0.433017,-1.021833,-0.925632,1.844927,2.027895,1.053567,-0.380648,-0.464498,-0.342470,-0.713173,-2.020543,0.542648,-0.112181,0.081789,-1.785446,0.548054,-0.923704,-0.985908
variable_45,-0.855344,-1.375209,-0.470586,1.271928,-0.404338,0.854499,0.087535,-0.535623,-0.941343,0.681416,-0.377255,1.300879,0.654807,-0.703914,0.315747,-0.056273,-1.325604,0.603669,0.082610,-1.092602,-0.375305,0.663239,0.335553,-1.874835,0.242872,-0.575420,0.252193,0.546597,-1.722641,-0.099746,-3.019235,-0.530581,0.202777,-0.251994,0.171950,1.102581,0.671182,1.223299,0.623998,-0.829755,-1.083122,0.259251,1.462315,0.940104,-0.455396,0.946910,-0.992733,-0.204399,0.855134,-1.721099,0.213997,-0.683809,0.347046,-0.653915,0.538262,-0.653412,-1.268870,0.223151,0.313141,0.108950,0.575778,-0.785155,0.747334,1.613116,1.139967,-1.097631,-0.954266,0.338884,0.910738,0.884766,-0.367819,1.070785,0.294181,-1.840386,1.035593,0.603531,0.043505,0.114960,1.152953,0.417549,-1.286044,1.726636,-1.348434,-0.670644,1.422927,1.783343,-0.224411,-0.569820,-0.517575,-0.908738,-0.224153,0.695426,0.212870,0.771798,-0.676964,1.593229,-1.100137,-0.270149,1.368470,-1.244141
variable_46,-0.237797,0.419082,1.650782,0.087871,-0.283160,0.543040,-0.520648,-1.432962,-0.644546,3.021348,-0.593855,0.636785,0.356462,-0.656321,-1.282006,-1.609708,0.510860,0.502746,-0.603123,-0.277752,-0.638811,0.495566,1.495386,-0.994494,-1.974131,0.098236,0.168543,0.174260,1.185105,0.375314,-0.493816,-0.305301,0.544121,-1.227392,0.242844,0.524720,0.979014,0.242049,1.142148,0.002841,1.246880,-0.307136,-2.178443,-0.432062,-0.971013,0.134262,1.809268,1.999499,-0.486905,1.255956,0.450224,-1.430735,0.598481,-0.984098,0.569480,1.305589,1.278401,-0.485825,-0.649757,-0.210658,0.926789,0.584070,-0.213905,1.533489,1.203005,2.747459,-2.006684,2.283694,-0.343448,-0.496319,1.092955,-1.944052,1.942567,-0.027589,1.183542,-0.660731,-0.912166,0.546537,0.215939,1.142775,-0.342102,0.178935,-0.390401,-0.198590,0.506486,1.103913,-0.040824,0.133145,-0.873191,-0.414780,-1.343394,0.454732,0.303434,0.212054,0.156923,0.734923,-1.064786,0.597130,1.153689,0.427597
